   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
14-04-2019, 8.691, 7.091, 8.291, 6.791,11.091,10.791,10.591, 8.991,11.991,12.091,11.991,      ,      ,      ,      ,      ,      ,      ,31.091,36.391,35.691,36.791,35.691,33.591
15-04-2019,30.968,31.468,31.268,29.868,30.068,30.068,28.668,29.968,26.568,24.568,26.268,26.568,26.268,28.368,29.968,31.368,32.268,31.168,32.668,33.268,39.568,39.668,44.468,43.968
16-04-2019,43.745,45.945,45.945,45.245,44.345,47.545,49.745,50.545,43.045,39.845,39.745,37.245,37.045,33.745,30.745,29.145,31.745,33.445,36.245,34.545,34.645,38.545,38.045,39.545
17-04-2019,39.323,39.423,40.323,38.723,38.923,38.723,38.823,45.823,41.723,41.923,44.923,43.923,48.023,47.723,50.323,54.623,53.923,56.123,56.523,43.623,57.623,64.923,72.923,78.623
18-04-2019,85.500,83.600,80.900,62.900,54.500,50.300,51.600,49.500,43.100,42.300,38.700,40.500,37.200,33.800,32.000,34.700,36.700,32.200,32.900,33.200,33.700,38.100,37.300,30.300
19-04-2019,30.577,30.377,29.177,29.277,29.877,35.277,36.077,37.077,33.077,32.977,31.077,30.777,25.277,23.077,26.377,23.677,      ,      ,      ,35.077,53.277,72.577,61.477,55.977
20-04-2019,48.355,43.355,41.955,39.855,41.155,37.655,37.255,36.955,33.855,33.555,26.855,28.855,21.355,22.455,13.455,14.555,      ,      ,      ,23.655,33.655,36.955,42.955,42.655
21-04-2019,38.532,36.832,37.632,39.332,38.932,36.632,37.532,38.232,42.032,41.832,44.232,40.032,38.632,30.532,28.232,27.932,22.032,27.732,      ,48.332,56.432,65.932,70.732,61.432
22-04-2019,75.709,67.909,72.709,74.609,71.509,67.809,64.909,68.209,61.809,48.609,47.709,42.809,38.509,42.509,40.409,      ,56.309,58.109,62.409,66.709,80.109,71.709,76.209,77.709
23-04-2019,85.886,79.686,71.686,66.486,49.886,37.986,31.686,26.886,23.886,20.486,20.686,19.186,16.186,17.886,38.986,28.886,19.286,19.886,23.386,25.586,28.586,26.086,32.986,33.786
24-04-2019,37.764,40.464,40.864,40.264,42.364,41.964,45.164,50.864,38.164,33.664,17.164,22.764, 7.064, 7.664, 5.164, 2.864, 3.264, 1.564, 2.164, 4.764, 1.464, 4.264, 6.764, 4.064
25-04-2019, 5.341, 4.641, 5.241, 2.141, 4.141, 6.741, 6.241, 3.841, 3.241, 3.841, 2.841, 4.841, 5.141, 4.441, 5.041, 5.441, 2.541, 2.341,      , 1.841, 4.541, 4.441, 4.241, 4.041
26-04-2019, 3.418, 3.418, 4.518, 6.118, 7.118,11.418, 7.718, 7.618, 4.618, 5.318, 6.018, 4.618, 5.618, 4.918, 6.118, 3.118, 5.518, 6.118, 4.818, 3.718, 5.518, 6.018, 5.418, 2.618
